BACKTEST SUMMARY
Pair,R_25
Period,2025-10-01 00:00:00+00:00 to 2026-03-16 08:00:00+00:00
Total Signals,24
Win Rate,50.0%
Profit Factor,1.12
Total PnL (pips),51.89

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2025-11-18 00:00:00+00:00,BUY,B,7/10,2740.25400,2705.60501,2774.90299,2798.00231,2025-11-18 20:00:00+00:00,2705.60501,SL,-34.65
2025-11-18 20:00:00+00:00,BUY,B,7/10,2713.89900,2678.10997,2749.68803,2773.54738,2025-11-19 04:00:00+00:00,2749.68803,TP1,35.79
2025-11-19 20:00:00+00:00,BUY,B,7/10,2750.61900,2714.68511,2786.55289,2810.50882,2025-11-21 12:00:00+00:00,2714.68511,SL,-35.93
2025-11-21 12:00:00+00:00,BUY,B,7/10,2669.46300,2631.26400,2707.66200,2733.12800,2025-11-22 00:00:00+00:00,2631.26400,SL,-38.20
2025-12-03 16:00:00+00:00,SELL,B,7/10,2436.17600,2468.75338,2403.59862,2381.88037,2025-12-04 00:00:00+00:00,2403.59862,TP1,32.58
2025-12-08 00:00:00+00:00,SELL,B,7/10,2365.82800,2393.73002,2337.92598,2319.32463,2025-12-10 00:00:00+00:00,2393.73002,SL,-27.90
2025-12-10 00:00:00+00:00,SELL,B,7/10,2388.86500,2416.56874,2361.16126,2342.69211,2025-12-10 12:00:00+00:00,2416.56874,SL,-27.70
2025-12-26 16:00:00+00:00,SELL,B,7/10,2397.22000,2427.94698,2366.49302,2346.00836,2025-12-27 04:00:00+00:00,2427.94698,SL,-30.73
2025-12-27 16:00:00+00:00,SELL,B,7/10,2442.78600,2476.90402,2408.66798,2385.92264,2025-12-29 00:00:00+00:00,2408.66798,TP1,34.12
2026-01-01 00:00:00+00:00,SELL,B,7/10,2392.97600,2420.95123,2365.00077,2346.35062,2026-01-01 20:00:00+00:00,2365.00077,TP1,27.98
2026-01-12 00:00:00+00:00,SELL,B,7/10,2369.88500,2399.98978,2339.78022,2319.71036,2026-01-12 20:00:00+00:00,2399.98978,SL,-30.10
2026-01-22 16:00:00+00:00,BUY,B,7/10,2487.27700,2452.44771,2522.10629,2545.32581,2026-01-23 08:00:00+00:00,2522.10629,TP1,34.83
2026-01-23 20:00:00+00:00,BUY,B,7/10,2481.10500,2446.76450,2515.44550,2538.33916,2026-01-25 16:00:00+00:00,2515.44550,TP1,34.34
2026-01-30 04:00:00+00:00,BUY,B,7/10,2643.33800,2605.21883,2681.45717,2706.86996,2026-01-30 12:00:00+00:00,2681.45717,TP1,38.12
2026-01-30 20:00:00+00:00,BUY,B,7/10,2661.23600,2622.31518,2700.15682,2726.10404,2026-01-31 12:00:00+00:00,2622.31518,SL,-38.92
2026-01-31 12:00:00+00:00,BUY,B,7/10,2613.37100,2573.76655,2652.97545,2679.37841,2026-02-02 08:00:00+00:00,2652.97545,TP1,39.60
2026-02-15 08:00:00+00:00,BUY,B,7/10,2798.46500,2763.48210,2833.44790,2856.76983,2026-02-16 04:00:00+00:00,2833.44790,TP1,34.98
2026-02-16 04:00:00+00:00,BUY,B,7/10,2811.20700,2776.79604,2845.61796,2868.55859,2026-02-16 16:00:00+00:00,2776.79604,SL,-34.41
2026-02-16 20:00:00+00:00,BUY,B,7/10,2799.87100,2765.94655,2833.79545,2856.41174,2026-02-17 04:00:00+00:00,2833.79545,TP1,33.92
2026-03-02 08:00:00+00:00,BUY,B,7/10,2911.21400,2873.29462,2949.13338,2974.41297,2026-03-03 16:00:00+00:00,2873.29462,SL,-37.92
2026-03-04 20:00:00+00:00,BUY,B,7/10,2827.13900,2791.50935,2862.76865,2886.52176,2026-03-07 20:00:00+00:00,2862.76865,TP1,35.63
2026-03-12 16:00:00+00:00,BUY,A,8/10,2965.61300,2926.69263,3004.53337,3030.48029,2026-03-13 04:00:00+00:00,2926.69263,SL,-38.92
2026-03-13 08:00:00+00:00,BUY,B,7/10,2937.02700,2899.41465,2974.63935,2999.71425,2026-03-14 12:00:00+00:00,2974.63935,TP1,37.61
2026-03-15 12:00:00+00:00,BUY,A,8/10,2953.78900,2916.61633,2990.96167,3015.74344,2026-03-16 08:00:00+00:00,2961.56700,OPEN,7.78
