BACKTEST SUMMARY
Pair,R_75
Period,2025-09-30 00:00:00+00:00 to 2026-03-15 08:00:00+00:00
Total Signals,56
Win Rate,44.6%
Profit Factor,0.85
Total PnL (pips),-7338.21

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2025-11-02 08:00:00+00:00,SELL,B,6/9,49154.64130,51449.96020,46859.32240,45329.10980,2025-11-03 04:00:00+00:00,46859.32240,TP1,2295.32
2025-11-03 16:00:00+00:00,SELL,B,6/9,42892.25910,45331.90592,40452.61228,38826.18106,2025-11-06 00:00:00+00:00,45331.90592,SL,-2439.65
2025-11-06 00:00:00+00:00,SELL,A,7/9,45629.94380,47983.29338,43276.59422,41707.69450,2025-11-08 00:00:00+00:00,43276.59422,TP1,2353.35
2025-11-08 00:00:00+00:00,SELL,B,6/9,43344.30180,45412.18717,41276.41643,39897.82619,2025-11-10 12:00:00+00:00,41276.41643,TP1,2067.89
2025-11-10 12:00:00+00:00,SELL,B,6/9,41349.41640,43163.37860,39535.45420,38326.14607,2025-11-10 20:00:00+00:00,43163.37860,SL,-1813.96
2025-11-11 04:00:00+00:00,SELL,B,6/9,43937.74190,45874.37928,42001.10452,40710.01293,2025-11-12 00:00:00+00:00,45874.37928,SL,-1936.64
2025-11-12 00:00:00+00:00,SELL,B,6/9,46210.63520,48208.26004,44213.01036,42881.26046,2025-11-12 16:00:00+00:00,44213.01036,TP1,1997.62
2025-11-12 16:00:00+00:00,SELL,B,6/9,43677.62370,45650.49791,41704.74949,40389.50001,2025-11-13 20:00:00+00:00,45650.49791,SL,-1972.87
2025-11-16 08:00:00+00:00,SELL,B,6/9,46570.75370,48935.50463,44206.00277,42629.50215,2025-11-17 04:00:00+00:00,44206.00277,TP1,2364.75
2025-11-21 00:00:00+00:00,SELL,B,6/9,40805.18630,42790.27158,38820.10102,37496.71083,2025-11-21 16:00:00+00:00,38820.10102,TP1,1985.09
2025-11-21 20:00:00+00:00,SELL,B,6/9,38106.11420,40104.12439,36108.10401,34776.09722,2025-11-23 08:00:00+00:00,36108.10401,TP1,1998.01
2025-11-23 08:00:00+00:00,SELL,B,6/9,36369.60120,38290.99135,34448.21105,33167.28428,2025-11-27 20:00:00+00:00,38290.99135,SL,-1921.39
2025-11-28 00:00:00+00:00,SELL,B,6/9,39722.49040,41464.01394,37980.96686,36819.95116,2025-11-29 16:00:00+00:00,41464.01394,SL,-1741.52
2025-11-29 16:00:00+00:00,SELL,B,6/9,41215.17520,42834.23120,39596.11920,38516.74854,2025-11-30 04:00:00+00:00,42834.23120,SL,-1619.06
2025-12-06 16:00:00+00:00,BUY,B,6/9,44078.37060,42042.57014,46114.17106,47471.37137,2025-12-07 04:00:00+00:00,46114.17106,TP1,2035.80
2025-12-07 08:00:00+00:00,BUY,B,6/9,44528.72520,42399.04890,46658.40150,48078.18570,2025-12-08 20:00:00+00:00,42399.04890,SL,-2129.68
2025-12-17 00:00:00+00:00,BUY,B,6/9,46337.53860,44224.89400,48450.18320,49858.61293,2025-12-17 16:00:00+00:00,48450.18320,TP1,2112.64
2025-12-18 00:00:00+00:00,BUY,B,6/9,47182.28400,44962.66869,49401.89931,50881.64284,2025-12-20 12:00:00+00:00,44962.66869,SL,-2219.62
2025-12-23 12:00:00+00:00,SELL,B,6/9,43091.25670,44998.91362,41183.59978,39911.82849,2025-12-24 12:00:00+00:00,41183.59978,TP1,1907.66
2025-12-24 12:00:00+00:00,SELL,B,6/9,40915.79940,42704.08686,39127.51194,37935.32030,2025-12-25 04:00:00+00:00,42704.08686,SL,-1788.29
2025-12-25 04:00:00+00:00,SELL,B,6/9,40717.71750,42689.05716,38746.37784,37432.15141,2025-12-26 00:00:00+00:00,42689.05716,SL,-1971.34
2025-12-26 00:00:00+00:00,SELL,B,6/9,42582.81370,44515.61076,40650.01664,39361.48527,2025-12-27 00:00:00+00:00,44515.61076,SL,-1932.80
2025-12-30 04:00:00+00:00,SELL,B,6/9,43445.40240,45617.81222,41272.99258,39824.71937,2025-12-30 16:00:00+00:00,45617.81222,SL,-2172.41
2025-12-31 04:00:00+00:00,SELL,B,6/9,44217.92920,46343.23581,42092.62259,40675.75152,2026-01-01 00:00:00+00:00,42092.62259,TP1,2125.31
2026-01-01 00:00:00+00:00,SELL,B,6/9,42188.50120,44207.91365,40169.08875,38822.81379,2026-01-02 16:00:00+00:00,44207.91365,SL,-2019.41
2026-01-02 20:00:00+00:00,SELL,A,7/9,43832.40580,45867.22667,41797.58493,40441.03768,2026-01-04 20:00:00+00:00,41797.58493,TP1,2034.82
2026-01-05 16:00:00+00:00,SELL,B,6/9,38526.28640,40620.40970,36432.16310,35036.08090,2026-01-06 08:00:00+00:00,40620.40970,SL,-2094.12
2026-01-06 08:00:00+00:00,SELL,B,6/9,40281.60010,42346.34054,38216.85966,36840.36603,2026-01-07 04:00:00+00:00,42346.34054,SL,-2064.74
2026-01-07 04:00:00+00:00,SELL,B,6/9,42426.13730,44441.82533,40410.44927,39066.65724,2026-01-08 04:00:00+00:00,40410.44927,TP1,2015.69
2026-01-08 08:00:00+00:00,SELL,B,6/9,40793.59660,42632.31506,38954.87814,37729.06583,2026-01-09 20:00:00+00:00,38954.87814,TP1,1838.72
2026-01-10 12:00:00+00:00,SELL,B,6/9,37934.47200,39778.50871,36090.43529,34861.07749,2026-01-11 12:00:00+00:00,39778.50871,SL,-1844.04
2026-01-11 12:00:00+00:00,SELL,B,6/9,40402.85930,42234.99544,38570.72316,37349.29907,2026-01-13 08:00:00+00:00,38570.72316,TP1,1832.14
2026-01-13 16:00:00+00:00,SELL,B,6/9,39612.18150,41416.36413,37807.99887,36605.21045,2026-01-15 00:00:00+00:00,41416.36413,SL,-1804.18
2026-01-25 12:00:00+00:00,SELL,B,6/9,29737.21220,31266.24537,28208.17903,27188.82359,2026-01-26 00:00:00+00:00,28208.17903,TP1,1529.03
2026-01-26 04:00:00+00:00,SELL,B,6/9,28330.97670,29834.13428,26827.81912,25825.71406,2026-01-27 12:00:00+00:00,26827.81912,TP1,1503.16
2026-01-27 12:00:00+00:00,SELL,B,6/9,26100.69790,27523.06027,24678.33553,23730.09396,2026-01-28 04:00:00+00:00,24678.33553,TP1,1422.36
2026-01-28 04:00:00+00:00,SELL,B,6/9,24962.09630,26384.06260,23540.13000,22592.15246,2026-01-28 12:00:00+00:00,26384.06260,SL,-1421.97
2026-01-28 20:00:00+00:00,SELL,B,6/9,26850.08100,28257.56833,25442.59367,24504.26878,2026-01-29 16:00:00+00:00,25442.59367,TP1,1407.49
2026-01-29 16:00:00+00:00,SELL,B,6/9,25225.62560,26519.30280,23931.94840,23069.49694,2026-01-30 00:00:00+00:00,26519.30280,SL,-1293.68
2026-01-30 08:00:00+00:00,SELL,A,7/9,26898.16690,28221.78903,25574.54477,24692.13001,2026-01-31 08:00:00+00:00,25574.54477,TP1,1323.62
2026-01-31 08:00:00+00:00,SELL,B,6/9,25876.01590,27202.24007,24549.79173,23665.64228,2026-01-31 16:00:00+00:00,27202.24007,SL,-1326.22
2026-02-01 00:00:00+00:00,SELL,A,7/9,26862.48210,28187.93420,25537.03000,24653.39526,2026-02-03 08:00:00+00:00,28187.93420,SL,-1325.45
2026-02-09 08:00:00+00:00,SELL,B,6/9,27150.25630,28253.86633,26046.64627,25310.90625,2026-02-10 12:00:00+00:00,26046.64627,TP1,1103.61
2026-02-12 00:00:00+00:00,SELL,B,6/9,26128.38440,27348.83183,24907.93697,24094.30535,2026-02-14 08:00:00+00:00,27348.83183,SL,-1220.45
2026-02-14 08:00:00+00:00,SELL,B,6/9,27488.81630,28726.78861,26250.84399,25425.52912,2026-02-15 00:00:00+00:00,26250.84399,TP1,1237.97
2026-02-22 08:00:00+00:00,BUY,B,6/9,34540.20530,32920.69879,36159.71181,37239.38281,2026-02-24 00:00:00+00:00,36159.71181,TP1,1619.51
2026-02-24 00:00:00+00:00,BUY,B,6/9,36420.21730,34862.11793,37978.31667,39017.04959,2026-02-24 16:00:00+00:00,34862.11793,SL,-1558.10
2026-02-24 16:00:00+00:00,BUY,B,6/9,34968.29470,33450.54091,36486.04849,37497.88435,2026-02-26 04:00:00+00:00,36486.04849,TP1,1517.75
2026-02-26 04:00:00+00:00,BUY,B,6/9,36367.24750,34739.80436,37994.69064,39079.65274,2026-02-28 16:00:00+00:00,34739.80436,SL,-1627.44
2026-02-28 16:00:00+00:00,BUY,A,7/9,35364.85710,33759.92353,36969.79067,38039.74638,2026-03-01 12:00:00+00:00,33759.92353,SL,-1604.93
2026-03-01 12:00:00+00:00,BUY,B,6/9,33829.87120,32211.20584,35448.53656,36527.64680,2026-03-03 00:00:00+00:00,35448.53656,TP1,1618.67
2026-03-03 00:00:00+00:00,BUY,B,6/9,35227.06810,33766.84814,36687.28806,37660.76803,2026-03-05 04:00:00+00:00,33766.84814,SL,-1460.22
2026-03-05 04:00:00+00:00,BUY,B,6/9,33154.34120,31624.91555,34683.76685,35703.38395,2026-03-05 12:00:00+00:00,31624.91555,SL,-1529.43
2026-03-05 20:00:00+00:00,BUY,B,6/9,33478.77610,31780.77152,35176.78068,36308.78374,2026-03-08 20:00:00+00:00,31780.77152,SL,-1698.00
2026-03-09 12:00:00+00:00,SELL,B,6/9,32546.03120,34011.03149,31081.03091,30104.36406,2026-03-09 20:00:00+00:00,34011.03149,SL,-1465.00
2026-03-15 00:00:00+00:00,BUY,B,6/9,35796.60070,34258.60484,37334.59656,38359.92714,2026-03-15 08:00:00+00:00,36227.03160,OPEN,430.43
