BACKTEST SUMMARY
Pair,CRASH1000
Period,2025-10-01 00:00:00+00:00 to 2026-03-16 08:00:00+00:00
Total Signals,9
Win Rate,55.6%
Profit Factor,1.30
Total PnL (pips),76.10

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2025-11-22 08:00:00+00:00,SELL,B,8/12,4740.68100,4806.99400,4674.36800,4608.05500,2025-11-23 16:00:00+00:00,4674.36800,TP1,66.31
2025-11-23 20:00:00+00:00,SELL,B,8/12,4622.29800,4688.43580,4556.16020,4490.02240,2025-11-24 16:00:00+00:00,4556.16020,TP1,66.14
2025-11-24 16:00:00+00:00,SELL,B,8/12,4558.99600,4624.88335,4493.10865,4427.22129,2025-11-27 08:00:00+00:00,4624.88335,SL,-65.89
2025-11-27 08:00:00+00:00,SELL,B,8/12,4646.23200,4709.61769,4582.84631,4519.46063,2025-11-27 20:00:00+00:00,4709.61769,SL,-63.39
2025-11-28 00:00:00+00:00,SELL,B,7/12,4700.95100,4762.08635,4639.81565,4578.68031,2025-12-01 12:00:00+00:00,4639.81565,TP1,61.14
2025-12-01 12:00:00+00:00,SELL,B,7/12,4641.53500,4708.68129,4574.38871,4507.24242,2025-12-02 12:00:00+00:00,4708.68129,SL,-67.15
2026-01-04 04:00:00+00:00,SELL,B,7/12,4692.60800,4750.53786,4634.67814,4576.74828,2026-01-04 12:00:00+00:00,4634.67814,TP1,57.93
2026-01-08 16:00:00+00:00,SELL,B,8/12,4674.89300,4732.76500,4617.02100,4559.14901,2026-01-09 16:00:00+00:00,4732.76500,SL,-57.87
2026-03-12 20:00:00+00:00,SELL,B,7/12,5648.39800,5727.26871,5569.52729,5490.65657,2026-03-14 00:00:00+00:00,5569.52729,TP1,78.87
