BACKTEST SUMMARY
Pair,R_25
Period,2025-09-30 00:00:00+00:00 to 2026-03-15 08:00:00+00:00
Total Signals,73
Win Rate,43.8%
Profit Factor,0.87
Total PnL (pips),-183.41

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2025-12-18 08:00:00+00:00,BUY,B,6/9,2478.42700,2445.83957,2511.01443,2532.73938,2025-12-19 08:00:00+00:00,2511.01443,TP1,32.59
2025-12-19 16:00:00+00:00,BUY,B,6/9,2489.40700,2457.59066,2521.22334,2542.43423,2025-12-20 16:00:00+00:00,2457.59066,SL,-31.82
2025-12-21 04:00:00+00:00,BUY,B,6/9,2487.52700,2454.36613,2520.68787,2542.79512,2025-12-22 20:00:00+00:00,2454.36613,SL,-33.16
2025-12-25 12:00:00+00:00,SELL,B,6/9,2415.36000,2446.31681,2384.40319,2363.76532,2025-12-25 20:00:00+00:00,2384.40319,TP1,30.96
2025-12-26 12:00:00+00:00,SELL,B,6/9,2381.52700,2411.96618,2351.08782,2330.79504,2025-12-26 20:00:00+00:00,2411.96618,SL,-30.44
2025-12-27 04:00:00+00:00,SELL,A+,8/9,2423.04700,2454.62635,2391.46765,2370.41475,2025-12-27 08:00:00+00:00,2454.62635,SL,-31.58
2025-12-27 20:00:00+00:00,SELL,A+,8/9,2427.34400,2461.08623,2393.60177,2371.10695,2025-12-30 12:00:00+00:00,2393.60177,TP1,33.74
2025-12-31 20:00:00+00:00,SELL,B,6/9,2382.63200,2410.38720,2354.87680,2336.37333,2026-01-02 04:00:00+00:00,2410.38720,SL,-27.76
2026-01-02 04:00:00+00:00,SELL,B,6/9,2417.40700,2446.34777,2388.46623,2369.17239,2026-01-04 04:00:00+00:00,2446.34777,SL,-28.94
2026-01-12 00:00:00+00:00,SELL,A,7/9,2369.88500,2399.98978,2339.78022,2319.71036,2026-01-12 20:00:00+00:00,2399.98978,SL,-30.10
2026-01-12 20:00:00+00:00,SELL,B,6/9,2382.09900,2411.46602,2352.73198,2333.15397,2026-01-14 00:00:00+00:00,2352.73198,TP1,29.37
2026-01-14 16:00:00+00:00,SELL,B,6/9,2354.53500,2386.95828,2322.11172,2300.49620,2026-01-16 16:00:00+00:00,2386.95828,SL,-32.42
2026-01-16 20:00:00+00:00,SELL,B,6/9,2396.17800,2426.10535,2366.25065,2346.29909,2026-01-18 04:00:00+00:00,2426.10535,SL,-29.93
2026-01-19 04:00:00+00:00,SELL,B,6/9,2408.63900,2441.06134,2376.21666,2354.60177,2026-01-19 20:00:00+00:00,2441.06134,SL,-32.42
2026-01-22 16:00:00+00:00,BUY,A,7/9,2487.27700,2452.44771,2522.10629,2545.32581,2026-01-23 08:00:00+00:00,2522.10629,TP1,34.83
2026-01-23 08:00:00+00:00,BUY,B,6/9,2524.05100,2489.63221,2558.46979,2581.41565,2026-01-23 20:00:00+00:00,2489.63221,SL,-34.42
2026-01-24 00:00:00+00:00,BUY,B,6/9,2465.21200,2430.38215,2500.04185,2523.26175,2026-01-25 12:00:00+00:00,2500.04185,TP1,34.83
2026-01-25 12:00:00+00:00,BUY,B,6/9,2498.71900,2465.05068,2532.38732,2554.83287,2026-01-26 04:00:00+00:00,2532.38732,TP1,33.67
2026-01-26 20:00:00+00:00,BUY,B,6/9,2564.91000,2532.13267,2597.68733,2619.53888,2026-01-27 16:00:00+00:00,2619.53888,TP2,54.63
2026-01-27 16:00:00+00:00,BUY,B,6/9,2629.31300,2592.34020,2666.28580,2690.93434,2026-01-28 04:00:00+00:00,2666.28580,TP1,36.97
2026-01-28 08:00:00+00:00,BUY,B,6/9,2708.94900,2671.60540,2746.29260,2771.18834,2026-01-28 16:00:00+00:00,2671.60540,SL,-37.34
2026-01-29 00:00:00+00:00,BUY,B,6/9,2700.84900,2662.73834,2738.95966,2764.36677,2026-01-30 00:00:00+00:00,2662.73834,SL,-38.11
2026-01-30 00:00:00+00:00,BUY,B,6/9,2673.52300,2637.21308,2709.83292,2734.03953,2026-01-31 08:00:00+00:00,2637.21308,SL,-36.31
2026-01-31 08:00:00+00:00,BUY,A,7/9,2649.48800,2611.52986,2687.44614,2712.75156,2026-01-31 16:00:00+00:00,2611.52986,SL,-37.96
2026-02-01 00:00:00+00:00,BUY,B,6/9,2597.12100,2558.68766,2635.55434,2661.17656,2026-02-01 12:00:00+00:00,2635.55434,TP1,38.43
2026-02-01 16:00:00+00:00,BUY,A,7/9,2624.65500,2588.11075,2661.19925,2685.56208,2026-02-02 12:00:00+00:00,2661.19925,TP1,36.54
2026-02-03 04:00:00+00:00,BUY,B,6/9,2644.30600,2610.64813,2677.96387,2700.40245,2026-02-03 16:00:00+00:00,2610.64813,SL,-33.66
2026-02-03 20:00:00+00:00,BUY,B,6/9,2634.09500,2599.16639,2669.02361,2692.30935,2026-02-05 00:00:00+00:00,2669.02361,TP1,34.93
2026-02-08 08:00:00+00:00,BUY,B,6/9,2679.96600,2646.20290,2713.72910,2736.23783,2026-02-09 04:00:00+00:00,2646.20290,SL,-33.76
2026-02-09 04:00:00+00:00,BUY,B,6/9,2647.92700,2612.05069,2683.80331,2707.72085,2026-02-11 00:00:00+00:00,2683.80331,TP1,35.88
2026-02-11 20:00:00+00:00,BUY,B,6/9,2755.04300,2717.34893,2792.73707,2817.86646,2026-02-12 04:00:00+00:00,2792.73707,TP1,37.69
2026-02-12 12:00:00+00:00,BUY,B,6/9,2804.17100,2765.45614,2842.88586,2868.69576,2026-02-13 16:00:00+00:00,2868.69576,TP2,64.52
2026-02-13 16:00:00+00:00,BUY,B,6/9,2864.41300,2827.32441,2901.50159,2926.22732,2026-02-14 08:00:00+00:00,2827.32441,SL,-37.09
2026-02-14 08:00:00+00:00,BUY,B,6/9,2819.76500,2783.86966,2855.66034,2879.59057,2026-02-16 16:00:00+00:00,2783.86966,SL,-35.90
2026-02-16 16:00:00+00:00,BUY,B,6/9,2778.47900,2745.12902,2811.82898,2834.06230,2026-02-17 00:00:00+00:00,2811.82898,TP1,33.35
2026-02-17 08:00:00+00:00,BUY,A,7/9,2817.05600,2781.71006,2852.40194,2875.96590,2026-02-18 20:00:00+00:00,2781.71006,SL,-35.35
2026-02-23 08:00:00+00:00,SELL,B,6/9,2834.17800,2871.63488,2796.72112,2771.74986,2026-02-23 20:00:00+00:00,2871.63488,SL,-37.46
2026-03-01 12:00:00+00:00,BUY,B,6/9,2969.25800,2930.82029,3007.69571,3033.32085,2026-03-02 00:00:00+00:00,2930.82029,SL,-38.44
2026-03-02 04:00:00+00:00,BUY,B,6/9,2928.36400,2890.36424,2966.36376,2991.69693,2026-03-03 04:00:00+00:00,2890.36424,SL,-38.00
2026-03-03 04:00:00+00:00,BUY,B,6/9,2889.05500,2851.83425,2926.27575,2951.08958,2026-03-04 12:00:00+00:00,2851.83425,SL,-37.22
2026-03-04 20:00:00+00:00,BUY,B,6/9,2827.13900,2791.50935,2862.76865,2886.52176,2026-03-07 20:00:00+00:00,2862.76865,TP1,35.63
2026-03-11 12:00:00+00:00,BUY,B,6/9,2999.38700,2961.59415,3037.17985,3062.37509,2026-03-12 16:00:00+00:00,2961.59415,SL,-37.79
2026-03-12 16:00:00+00:00,BUY,A+,8/9,2965.61300,2926.69263,3004.53337,3030.48029,2026-03-13 04:00:00+00:00,2926.69263,SL,-38.92
2026-03-13 08:00:00+00:00,BUY,B,6/9,2937.02700,2899.41465,2974.63935,2999.71425,2026-03-14 12:00:00+00:00,2974.63935,TP1,37.61
2026-03-15 04:00:00+00:00,BUY,A,7/9,2967.20400,2928.17227,3006.23573,3032.25689,2026-03-15 08:00:00+00:00,2963.74100,OPEN,-3.46
