BACKTEST SUMMARY
Pair,R_50
Period,2026-02-03 00:00:00+00:00 to 2026-03-16 14:00:00+00:00
Total Signals,41
Win Rate,56.1%
Profit Factor,1.41
Total PnL (pips),9.80

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2026-02-11 09:00:00+00:00,SELL,B,7/12,110.61630,111.88139,109.35121,108.50782,2026-02-11 10:00:00+00:00,111.88139,SL,-1.27
2026-02-11 13:00:00+00:00,SELL,B,7/12,111.46450,112.77607,110.15293,109.27855,2026-02-11 15:00:00+00:00,110.15293,TP1,1.31
2026-02-14 21:00:00+00:00,BUY,B,7/12,115.70240,114.28813,117.11667,118.05952,2026-02-15 09:00:00+00:00,117.11667,TP1,1.41
2026-02-15 20:00:00+00:00,BUY,B,7/12,118.09730,116.80002,119.39458,120.25944,2026-02-15 23:00:00+00:00,119.39458,TP1,1.30
2026-02-16 03:00:00+00:00,BUY,B,8/12,118.05640,116.78751,119.32529,120.17121,2026-02-16 15:00:00+00:00,120.17121,TP2,2.11
2026-02-16 16:00:00+00:00,BUY,B,7/12,117.50730,115.99525,119.01935,120.02739,2026-02-17 02:00:00+00:00,119.01935,TP1,1.51
2026-02-17 05:00:00+00:00,BUY,B,7/12,118.57730,117.12875,120.02585,120.99155,2026-02-17 19:00:00+00:00,120.02585,TP1,1.45
2026-02-18 00:00:00+00:00,BUY,B,8/12,120.67510,119.25270,122.09750,123.04577,2026-02-18 03:00:00+00:00,122.09750,TP1,1.42
2026-02-18 06:00:00+00:00,BUY,B,7/12,121.87620,120.39404,123.35836,124.34647,2026-02-18 11:00:00+00:00,120.39404,SL,-1.48
2026-02-18 11:00:00+00:00,BUY,B,7/12,120.26450,118.79874,121.73026,122.70743,2026-02-18 16:00:00+00:00,118.79874,SL,-1.47
2026-02-18 16:00:00+00:00,BUY,B,8/12,119.48750,117.94266,121.03234,122.06223,2026-02-18 18:00:00+00:00,121.03234,TP1,1.54
2026-02-19 06:00:00+00:00,BUY,B,7/12,117.64410,116.16344,119.12476,120.11187,2026-02-19 12:00:00+00:00,119.12476,TP1,1.48
2026-02-19 12:00:00+00:00,BUY,A,9/12,118.86990,117.38759,120.35221,121.34041,2026-02-19 15:00:00+00:00,120.35221,TP1,1.48
2026-02-21 09:00:00+00:00,SELL,B,8/12,111.09430,112.56393,109.62467,108.64492,2026-02-22 04:00:00+00:00,109.62467,TP1,1.47
2026-02-22 06:00:00+00:00,SELL,B,7/12,109.66510,110.95479,108.37541,107.51562,2026-02-22 10:00:00+00:00,110.95479,SL,-1.29
2026-02-22 10:00:00+00:00,SELL,B,7/12,110.91820,112.21689,109.61951,108.75371,2026-02-22 17:00:00+00:00,109.61951,TP1,1.30
2026-02-22 23:00:00+00:00,SELL,B,8/12,107.38580,108.80142,105.97018,105.02643,2026-02-23 02:00:00+00:00,108.80142,SL,-1.42
2026-02-23 03:00:00+00:00,SELL,B,7/12,109.01950,110.46478,107.57422,106.61070,2026-02-23 09:00:00+00:00,107.57422,TP1,1.45
2026-02-23 17:00:00+00:00,SELL,B,8/12,106.47810,107.87237,105.08383,104.15431,2026-02-23 20:00:00+00:00,107.87237,SL,-1.39
2026-02-23 22:00:00+00:00,SELL,B,8/12,108.41940,109.83518,107.00362,106.05976,2026-02-24 22:00:00+00:00,107.00362,TP1,1.42
2026-02-25 13:00:00+00:00,SELL,B,7/12,111.07530,112.39866,109.75194,108.86970,2026-02-25 20:00:00+00:00,112.39866,SL,-1.32
2026-02-28 19:00:00+00:00,SELL,B,7/12,111.29250,112.70867,109.87633,108.93222,2026-03-01 05:00:00+00:00,109.87633,TP1,1.42
2026-03-01 10:00:00+00:00,SELL,B,8/12,108.92700,110.34406,107.50994,106.56523,2026-03-01 13:00:00+00:00,107.50994,TP1,1.42
2026-03-01 16:00:00+00:00,SELL,B,8/12,107.14270,108.46872,105.81668,104.93267,2026-03-01 19:00:00+00:00,105.81668,TP1,1.33
2026-03-01 23:00:00+00:00,SELL,B,8/12,106.85910,108.18160,105.53660,104.65494,2026-03-02 02:00:00+00:00,108.18160,SL,-1.32
2026-03-02 04:00:00+00:00,SELL,B,7/12,109.65190,110.95243,108.35137,107.48435,2026-03-02 08:00:00+00:00,108.35137,TP1,1.30
2026-03-02 08:00:00+00:00,SELL,A,9/12,108.36750,109.64786,107.08714,106.23356,2026-03-02 17:00:00+00:00,107.08714,TP1,1.28
2026-03-03 00:00:00+00:00,SELL,B,7/12,107.23690,108.53041,105.94339,105.08105,2026-03-03 02:00:00+00:00,105.94339,TP1,1.29
2026-03-03 04:00:00+00:00,SELL,B,8/12,106.24400,107.56549,104.92251,104.04152,2026-03-03 12:00:00+00:00,107.56549,SL,-1.32
2026-03-03 12:00:00+00:00,SELL,B,7/12,108.13570,109.53209,106.73931,105.80838,2026-03-03 15:00:00+00:00,109.53209,SL,-1.40
2026-03-04 14:00:00+00:00,SELL,B,7/12,109.65370,110.96045,108.34695,107.47578,2026-03-04 17:00:00+00:00,108.34695,TP1,1.31
2026-03-04 21:00:00+00:00,SELL,B,7/12,109.67440,110.98141,108.36739,107.49604,2026-03-05 09:00:00+00:00,110.98141,SL,-1.31
2026-03-09 00:00:00+00:00,BUY,B,7/12,112.10080,110.78619,113.41541,114.29181,2026-03-09 07:00:00+00:00,110.78619,SL,-1.31
2026-03-09 07:00:00+00:00,BUY,B,7/12,110.90290,109.61894,112.18686,113.04283,2026-03-09 18:00:00+00:00,109.61894,SL,-1.28
2026-03-11 00:00:00+00:00,SELL,B,7/12,108.38200,109.82022,106.94378,105.98497,2026-03-11 04:00:00+00:00,106.94378,TP1,1.44
2026-03-11 07:00:00+00:00,SELL,B,7/12,107.22000,108.62276,105.81724,104.88207,2026-03-12 04:00:00+00:00,108.62276,SL,-1.40
2026-03-12 04:00:00+00:00,SELL,B,8/12,107.86880,109.23599,106.50161,105.59016,2026-03-12 14:00:00+00:00,109.23599,SL,-1.37
2026-03-14 14:00:00+00:00,SELL,B,7/12,101.03850,102.29152,99.78548,98.95013,2026-03-14 19:00:00+00:00,99.78548,TP1,1.25
2026-03-14 21:00:00+00:00,SELL,B,7/12,100.75140,102.07615,99.42665,98.54349,2026-03-14 22:00:00+00:00,102.07615,SL,-1.32
2026-03-15 02:00:00+00:00,SELL,B,7/12,103.87480,105.39701,102.35259,101.33779,2026-03-15 18:00:00+00:00,105.39701,SL,-1.52
2026-03-16 11:00:00+00:00,BUY,B,7/12,104.11210,102.87827,105.34593,106.16849,2026-03-16 14:00:00+00:00,104.42230,OPEN,0.31
