BACKTEST SUMMARY
Pair,R_100
Period,2025-09-30 00:00:00+00:00 to 2026-03-15 08:00:00+00:00
Total Signals,14
Win Rate,50.0%
Profit Factor,1.37
Total PnL (pips),78.50

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2025-11-19 20:00:00+00:00,SELL,A,7/9,897.21000,939.59458,854.82542,826.56903,2025-11-20 12:00:00+00:00,854.82542,TP1,42.38
2025-12-03 00:00:00+00:00,SELL,A,7/9,646.18000,681.01341,611.34659,588.12432,2025-12-04 12:00:00+00:00,681.01341,SL,-34.83
2025-12-10 20:00:00+00:00,SELL,A,7/9,624.31000,657.54890,591.07110,568.91184,2025-12-11 16:00:00+00:00,591.07110,TP1,33.24
2025-12-14 20:00:00+00:00,SELL,A,7/9,547.36000,572.86503,521.85497,504.85162,2025-12-15 08:00:00+00:00,572.86503,SL,-25.51
2025-12-15 12:00:00+00:00,SELL,A,7/9,561.16000,586.85908,535.46092,518.32819,2025-12-16 00:00:00+00:00,586.85908,SL,-25.70
2025-12-26 20:00:00+00:00,BUY,A,7/9,770.79000,730.14979,811.43021,838.52368,2025-12-27 16:00:00+00:00,730.14979,SL,-40.64
2026-01-01 20:00:00+00:00,BUY,A,7/9,710.32000,671.78264,748.85736,774.54893,2026-01-03 00:00:00+00:00,748.85736,TP1,38.54
2026-01-05 04:00:00+00:00,BUY,A,7/9,766.15000,727.48518,804.81482,830.59137,2026-01-08 20:00:00+00:00,804.81482,TP1,38.66
2026-01-15 08:00:00+00:00,BUY,A,7/9,1026.27000,979.76269,1072.77731,1103.78218,2026-01-16 08:00:00+00:00,1072.77731,TP1,46.51
2026-01-18 08:00:00+00:00,BUY,A,7/9,1072.74000,1023.84060,1121.63940,1154.23899,2026-01-18 12:00:00+00:00,1023.84060,SL,-48.90
2026-01-19 00:00:00+00:00,BUY,A,7/9,1078.33000,1027.60256,1129.05744,1162.87573,2026-01-19 20:00:00+00:00,1129.05744,TP1,50.73
2026-02-20 00:00:00+00:00,SELL,A,7/9,908.00000,955.66564,860.33436,828.55726,2026-02-21 08:00:00+00:00,860.33436,TP1,47.67
2026-02-24 08:00:00+00:00,SELL,A,7/9,843.19000,885.02904,801.35096,773.45826,2026-02-26 08:00:00+00:00,885.02904,SL,-41.84
2026-03-15 00:00:00+00:00,SELL,A,7/9,616.23000,646.63870,585.82130,565.54883,2026-03-15 08:00:00+00:00,618.04000,OPEN,-1.81
