BACKTEST SUMMARY
Pair,R_100
Period,2026-02-03 19:00:00+00:00 to 2026-03-17 08:00:00+00:00
Total Signals,7
Win Rate,71.4%
Profit Factor,4.33
Total PnL (pips),97.84

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2026-02-15 18:00:00+00:00,SELL,B,10/12,967.05000,982.96935,935.21130,919.29196,2026-02-15 20:00:00+00:00,982.96935,SL,-15.92
2026-02-17 13:00:00+00:00,SELL,B,9/12,892.64000,907.09337,863.73325,849.27988,2026-02-17 16:00:00+00:00,863.73325,TP1,28.91
2026-02-23 12:00:00+00:00,SELL,B,9/12,831.28000,844.62143,804.59714,791.25571,2026-02-23 18:00:00+00:00,804.59714,TP1,26.68
2026-02-24 12:00:00+00:00,SELL,B,9/12,843.37000,857.57492,814.96017,800.75525,2026-02-24 14:00:00+00:00,814.96017,TP1,28.41
2026-02-25 16:00:00+00:00,SELL,B,9/12,855.97000,869.46034,828.98933,815.49899,2026-02-25 22:00:00+00:00,869.46034,SL,-13.49
2026-03-09 03:00:00+00:00,SELL,B,9/12,698.55000,709.70427,676.24145,665.08718,2026-03-09 20:00:00+00:00,676.24145,TP1,22.31
2026-03-11 14:00:00+00:00,SELL,B,10/12,643.76000,654.23321,622.81357,612.34036,2026-03-11 20:00:00+00:00,622.81357,TP1,20.95
