BACKTEST SUMMARY
Pair,R_25
Period,2026-02-02 23:00:00+00:00 to 2026-03-16 13:00:00+00:00
Total Signals,14
Win Rate,57.1%
Profit Factor,1.47
Total PnL (pips),50.08

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2026-02-14 06:00:00+00:00,BUY,B,7/10,2842.67800,2824.86211,2860.49389,2872.37116,2026-02-14 10:00:00+00:00,2824.86211,SL,-17.82
2026-02-14 10:00:00+00:00,BUY,A,8/10,2824.59400,2807.00584,2842.18216,2853.90761,2026-02-14 20:00:00+00:00,2842.18216,TP1,17.59
2026-02-15 12:00:00+00:00,BUY,B,7/10,2799.57200,2780.76414,2818.37986,2830.91844,2026-02-15 20:00:00+00:00,2818.37986,TP1,18.81
2026-02-23 08:00:00+00:00,SELL,B,7/10,2817.35900,2834.22117,2800.49683,2789.25538,2026-02-23 10:00:00+00:00,2834.22117,SL,-16.86
2026-03-01 20:00:00+00:00,BUY,B,7/10,2942.64900,2923.29371,2962.00429,2974.90781,2026-03-02 08:00:00+00:00,2923.29371,SL,-19.36
2026-03-02 09:00:00+00:00,BUY,B,7/10,2920.68500,2901.99361,2939.37639,2951.83732,2026-03-02 18:00:00+00:00,2901.99361,SL,-18.69
2026-03-05 10:00:00+00:00,SELL,B,7/10,2837.37200,2853.98692,2820.75708,2809.68047,2026-03-05 20:00:00+00:00,2820.75708,TP1,16.61
2026-03-06 00:00:00+00:00,SELL,B,7/10,2826.21100,2841.97810,2810.44390,2799.93251,2026-03-06 02:00:00+00:00,2810.44390,TP1,15.77
2026-03-06 06:00:00+00:00,SELL,B,7/10,2823.65300,2839.21681,2808.08919,2797.71332,2026-03-06 11:00:00+00:00,2839.21681,SL,-15.56
2026-03-09 07:00:00+00:00,BUY,B,7/10,2905.55100,2885.17967,2925.92233,2939.50321,2026-03-09 10:00:00+00:00,2925.92233,TP1,20.37
2026-03-10 00:00:00+00:00,BUY,B,7/10,2940.29400,2921.50270,2959.08530,2971.61284,2026-03-10 05:00:00+00:00,2959.08530,TP1,18.79
2026-03-11 01:00:00+00:00,BUY,B,7/10,2986.27500,2968.46238,3004.08762,3015.96270,2026-03-11 03:00:00+00:00,2968.46238,SL,-17.81
2026-03-11 05:00:00+00:00,BUY,B,7/10,2964.46100,2946.46479,2982.45721,2994.45468,2026-03-11 07:00:00+00:00,2982.45721,TP1,18.00
2026-03-11 09:00:00+00:00,BUY,B,7/10,2975.05900,2956.91252,2993.20548,3005.30314,2026-03-11 12:00:00+00:00,3005.30314,TP2,30.24
