BACKTEST SUMMARY
Pair,R_50
Period,2025-09-30 00:00:00+00:00 to 2026-03-15 08:00:00+00:00
Total Signals,49
Win Rate,44.9%
Profit Factor,0.82
Total PnL (pips),-14.57

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2025-12-11 12:00:00+00:00,SELL,B,6/9,136.99300,140.20576,133.78024,131.63839,2025-12-12 12:00:00+00:00,140.20576,SL,-3.21
2025-12-15 00:00:00+00:00,BUY,A,7/9,140.55820,137.03655,144.07985,146.42762,2025-12-15 16:00:00+00:00,144.07985,TP1,3.52
2025-12-15 20:00:00+00:00,BUY,B,6/9,143.11420,139.69414,146.53426,148.81430,2025-12-17 00:00:00+00:00,139.69414,SL,-3.42
2025-12-17 04:00:00+00:00,BUY,A,7/9,140.36980,137.05699,143.68261,145.89115,2025-12-17 12:00:00+00:00,137.05699,SL,-3.31
2026-01-04 20:00:00+00:00,SELL,B,6/9,127.87450,130.80598,124.94302,122.98871,2026-01-05 04:00:00+00:00,130.80598,SL,-2.93
2026-01-05 12:00:00+00:00,SELL,B,6/9,129.50440,132.44371,126.56509,124.60555,2026-01-06 16:00:00+00:00,132.44371,SL,-2.94
2026-01-06 16:00:00+00:00,SELL,B,6/9,132.23610,135.15935,129.31285,127.36402,2026-01-07 12:00:00+00:00,129.31285,TP1,2.92
2026-01-16 16:00:00+00:00,SELL,B,6/9,127.94710,131.15194,124.74226,122.60570,2026-01-19 04:00:00+00:00,124.74226,TP1,3.20
2026-01-19 04:00:00+00:00,SELL,B,6/9,123.03500,126.03724,120.03276,118.03127,2026-01-19 08:00:00+00:00,126.03724,SL,-3.00
2026-01-19 20:00:00+00:00,SELL,B,6/9,124.88380,128.05847,121.70913,119.59269,2026-01-20 04:00:00+00:00,121.70913,TP1,3.17
2026-01-20 12:00:00+00:00,SELL,B,6/9,121.03230,124.21350,117.85110,115.73029,2026-01-21 16:00:00+00:00,117.85110,TP1,3.18
2026-01-21 16:00:00+00:00,SELL,B,6/9,118.96490,121.92810,116.00170,114.02623,2026-01-23 00:00:00+00:00,121.92810,SL,-2.96
2026-01-23 00:00:00+00:00,SELL,B,6/9,121.50570,124.33860,118.67280,116.78420,2026-01-24 20:00:00+00:00,124.33860,SL,-2.83
2026-01-24 20:00:00+00:00,SELL,B,6/9,124.24960,127.11018,121.38902,119.48196,2026-01-25 08:00:00+00:00,121.38902,TP1,2.86
2026-01-25 16:00:00+00:00,SELL,B,6/9,120.70930,123.74196,117.67664,115.65486,2026-01-27 16:00:00+00:00,117.67664,TP1,3.03
2026-01-27 20:00:00+00:00,SELL,B,6/9,119.31420,122.30013,116.32827,114.33765,2026-01-28 12:00:00+00:00,116.32827,TP1,2.99
2026-01-30 12:00:00+00:00,SELL,B,6/9,111.27610,113.92278,108.62942,106.86496,2026-02-01 04:00:00+00:00,113.92278,SL,-2.65
2026-02-01 04:00:00+00:00,SELL,A,7/9,113.73680,116.36188,111.11172,109.36166,2026-02-01 20:00:00+00:00,116.36188,SL,-2.63
2026-02-01 20:00:00+00:00,SELL,B,6/9,116.31930,119.06279,113.57581,111.74682,2026-02-02 16:00:00+00:00,119.06279,SL,-2.74
2026-02-04 00:00:00+00:00,SELL,B,6/9,117.73190,120.59413,114.86967,112.96152,2026-02-05 16:00:00+00:00,114.86967,TP1,2.86
