BACKTEST SUMMARY
Pair,R_10
Period,2025-09-30 00:00:00+00:00 to 2026-03-15 08:00:00+00:00
Total Signals,75
Win Rate,57.3%
Profit Factor,1.38
Total PnL (pips),334.74

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2026-01-03 04:00:00+00:00,BUY,A,7/9,5777.09200,5749.95754,5804.22646,5822.31611,2026-01-03 16:00:00+00:00,5749.95754,SL,-27.13
2026-01-03 20:00:00+00:00,BUY,B,6/9,5751.14800,5721.68970,5780.60630,5800.24517,2026-01-05 08:00:00+00:00,5721.68970,SL,-29.46
2026-01-05 08:00:00+00:00,BUY,B,6/9,5733.53100,5705.27180,5761.79020,5780.62967,2026-01-06 08:00:00+00:00,5761.79020,TP1,28.26
2026-01-10 20:00:00+00:00,BUY,B,6/9,5773.90300,5744.55414,5803.25186,5822.81777,2026-01-11 12:00:00+00:00,5803.25186,TP1,29.35
2026-01-11 12:00:00+00:00,BUY,B,6/9,5783.70500,5754.45154,5812.95846,5832.46076,2026-01-12 16:00:00+00:00,5754.45154,SL,-29.25
2026-01-13 00:00:00+00:00,BUY,B,6/9,5736.35800,5706.43838,5766.27762,5786.22403,2026-01-13 20:00:00+00:00,5706.43838,SL,-29.92
2026-01-13 20:00:00+00:00,BUY,B,6/9,5695.81800,5666.70020,5724.93580,5744.34767,2026-01-14 16:00:00+00:00,5666.70020,SL,-29.12
2026-01-19 00:00:00+00:00,SELL,B,6/9,5610.17200,5635.83884,5584.50516,5567.39394,2026-01-19 16:00:00+00:00,5635.83884,SL,-25.67
2026-01-19 16:00:00+00:00,SELL,A,7/9,5639.86400,5665.80538,5613.92262,5596.62836,2026-01-20 00:00:00+00:00,5665.80538,SL,-25.94
2026-01-20 08:00:00+00:00,SELL,A,7/9,5635.41700,5662.03333,5608.80067,5591.05645,2026-01-21 00:00:00+00:00,5608.80067,TP1,26.62
2026-01-21 00:00:00+00:00,SELL,B,6/9,5612.22500,5638.02895,5586.42105,5569.21842,2026-01-23 12:00:00+00:00,5569.21842,TP2,43.01
2026-01-23 12:00:00+00:00,SELL,B,6/9,5561.56300,5590.40016,5532.72584,5513.50107,2026-01-24 12:00:00+00:00,5532.72584,TP1,28.84
2026-01-24 12:00:00+00:00,SELL,B,6/9,5519.98700,5547.99165,5491.98235,5473.31258,2026-01-25 00:00:00+00:00,5491.98235,TP1,28.00
2026-01-25 04:00:00+00:00,SELL,B,6/9,5494.65100,5523.73487,5465.56713,5446.17788,2026-01-26 12:00:00+00:00,5446.17788,TP2,48.47
2026-01-26 12:00:00+00:00,SELL,B,6/9,5450.95500,5482.75902,5419.15098,5397.94830,2026-01-30 08:00:00+00:00,5419.15098,TP1,31.80
2026-01-30 08:00:00+00:00,SELL,B,6/9,5418.86500,5446.38364,5391.34636,5373.00060,2026-01-30 16:00:00+00:00,5446.38364,SL,-27.52
2026-01-31 00:00:00+00:00,SELL,B,6/9,5428.83500,5455.66531,5402.00469,5384.11782,2026-01-31 20:00:00+00:00,5402.00469,TP1,26.83
2026-01-31 20:00:00+00:00,SELL,B,6/9,5391.56900,5418.50419,5364.63381,5346.67701,2026-02-01 08:00:00+00:00,5364.63381,TP1,26.94
2026-02-01 12:00:00+00:00,SELL,B,6/9,5371.40800,5397.48244,5345.33356,5327.95061,2026-02-02 16:00:00+00:00,5397.48244,SL,-26.07
2026-02-02 16:00:00+00:00,SELL,B,6/9,5393.25000,5418.85680,5367.64320,5350.57201,2026-02-03 16:00:00+00:00,5418.85680,SL,-25.61
2026-02-03 16:00:00+00:00,SELL,B,6/9,5418.74800,5442.79354,5394.70246,5378.67211,2026-02-05 08:00:00+00:00,5394.70246,TP1,24.05
2026-02-06 20:00:00+00:00,SELL,B,6/9,5377.03800,5401.93114,5352.14486,5335.54943,2026-02-07 04:00:00+00:00,5401.93114,SL,-24.89
2026-02-07 12:00:00+00:00,SELL,B,6/9,5409.60500,5434.67718,5384.53282,5367.81803,2026-02-07 16:00:00+00:00,5384.53282,TP1,25.07
2026-02-09 12:00:00+00:00,SELL,B,6/9,5322.41600,5349.28806,5295.54394,5277.62924,2026-02-10 00:00:00+00:00,5349.28806,SL,-26.87
2026-02-10 04:00:00+00:00,SELL,B,6/9,5335.39700,5363.67247,5307.12153,5288.27122,2026-02-11 16:00:00+00:00,5307.12153,TP1,28.28
2026-02-12 20:00:00+00:00,SELL,B,6/9,5294.78700,5322.24523,5267.32877,5249.02328,2026-02-13 08:00:00+00:00,5267.32877,TP1,27.46
2026-02-13 12:00:00+00:00,SELL,B,6/9,5261.18400,5287.36197,5235.00603,5217.55405,2026-02-13 20:00:00+00:00,5235.00603,TP1,26.18
2026-02-14 04:00:00+00:00,SELL,B,6/9,5230.77000,5256.72989,5204.81011,5187.50352,2026-02-14 16:00:00+00:00,5204.81011,TP1,25.96
2026-02-14 20:00:00+00:00,SELL,B,6/9,5233.62700,5260.65291,5206.60109,5188.58381,2026-02-15 08:00:00+00:00,5206.60109,TP1,27.03
2026-02-15 12:00:00+00:00,SELL,B,6/9,5196.63400,5223.99276,5169.27524,5151.03607,2026-02-16 16:00:00+00:00,5169.27524,TP1,27.36
2026-02-16 16:00:00+00:00,SELL,B,6/9,5166.95400,5193.60503,5140.30297,5122.53561,2026-02-17 12:00:00+00:00,5140.30297,TP1,26.65
2026-02-17 12:00:00+00:00,SELL,B,6/9,5144.55100,5170.28876,5118.81324,5101.65473,2026-02-18 08:00:00+00:00,5118.81324,TP1,25.74
2026-02-18 08:00:00+00:00,SELL,B,6/9,5118.33200,5144.64356,5092.02044,5074.47941,2026-02-18 20:00:00+00:00,5144.64356,SL,-26.31
2026-02-19 00:00:00+00:00,SELL,B,6/9,5152.75100,5179.24163,5126.26037,5108.59995,2026-02-19 20:00:00+00:00,5126.26037,TP1,26.49
2026-02-19 20:00:00+00:00,SELL,B,6/9,5134.73900,5159.81335,5109.66465,5092.94842,2026-02-20 12:00:00+00:00,5109.66465,TP1,25.07
2026-02-20 12:00:00+00:00,SELL,B,6/9,5112.37100,5137.43456,5087.30744,5070.59840,2026-02-21 04:00:00+00:00,5087.30744,TP1,25.06
2026-02-21 04:00:00+00:00,SELL,B,6/9,5085.99900,5110.39887,5061.59913,5045.33254,2026-02-22 00:00:00+00:00,5061.59913,TP1,24.40
2026-02-22 00:00:00+00:00,SELL,B,6/9,5055.29200,5080.17028,5030.41372,5013.82820,2026-02-23 16:00:00+00:00,5080.17028,SL,-24.88
2026-02-23 16:00:00+00:00,SELL,B,6/9,5069.77500,5095.04474,5044.50526,5027.65876,2026-02-24 12:00:00+00:00,5044.50526,TP1,25.27
2026-02-24 12:00:00+00:00,SELL,B,6/9,5035.01300,5059.04646,5010.97954,4994.95723,2026-02-26 00:00:00+00:00,5059.04646,SL,-24.03
2026-02-26 00:00:00+00:00,SELL,B,6/9,5047.01300,5074.55557,5019.47043,5001.10872,2026-02-26 12:00:00+00:00,5019.47043,TP1,27.54
2026-02-26 16:00:00+00:00,SELL,A,7/9,5056.30000,5083.47631,5029.12369,5011.00615,2026-02-27 04:00:00+00:00,5029.12369,TP1,27.18
2026-02-27 08:00:00+00:00,SELL,B,6/9,5035.90400,5062.11821,5009.68979,4992.21365,2026-03-01 04:00:00+00:00,5009.68979,TP1,26.21
2026-03-01 04:00:00+00:00,SELL,B,6/9,5014.74700,5039.89722,4989.59678,4972.82997,2026-03-03 20:00:00+00:00,5039.89722,SL,-25.15
2026-03-03 20:00:00+00:00,SELL,B,6/9,5037.46600,5061.06907,5013.86293,4998.12755,2026-03-04 20:00:00+00:00,5061.06907,SL,-23.60
2026-03-05 00:00:00+00:00,SELL,B,6/9,5090.47400,5115.02099,5065.92701,5049.56234,2026-03-05 16:00:00+00:00,5065.92701,TP1,24.55
2026-03-05 16:00:00+00:00,SELL,B,6/9,5068.83100,5095.61210,5042.04990,5024.19583,2026-03-07 04:00:00+00:00,5095.61210,SL,-26.78
2026-03-07 08:00:00+00:00,SELL,B,6/9,5069.38900,5097.53181,5041.24619,5022.48432,2026-03-07 20:00:00+00:00,5097.53181,SL,-28.14
2026-03-08 00:00:00+00:00,SELL,B,6/9,5079.10700,5106.06291,5052.15109,5034.18049,2026-03-08 16:00:00+00:00,5106.06291,SL,-26.96
2026-03-08 20:00:00+00:00,SELL,B,6/9,5067.73800,5096.18144,5039.29456,5020.33227,2026-03-09 08:00:00+00:00,5096.18144,SL,-28.44
