BACKTEST SUMMARY
Pair,R_10
Period,2026-02-06 22:00:00+00:00 to 2026-03-20 12:00:00+00:00
Total Signals,6
Win Rate,100.0%
Profit Factor,0.00
Total PnL (pips),104.62

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2026-02-18 23:00:00+00:00,SELL,B,9/12,5157.56500,5167.27914,5138.13672,5128.42258,2026-02-19 17:00:00+00:00,5138.13672,TP1,19.43
2026-02-21 17:00:00+00:00,SELL,B,9/12,5096.86400,5104.75126,5081.08947,5073.20221,2026-02-21 19:00:00+00:00,5081.08947,TP1,15.77
2026-02-22 20:00:00+00:00,SELL,B,10/12,5068.37900,5077.43179,5050.27341,5041.22062,2026-02-23 06:00:00+00:00,5050.27341,TP1,18.11
2026-02-23 17:00:00+00:00,SELL,B,10/12,5078.81900,5087.15889,5062.13922,5053.79933,2026-02-23 20:00:00+00:00,5062.13922,TP1,16.68
2026-02-24 23:00:00+00:00,SELL,B,9/12,5044.29600,5052.26017,5028.36766,5020.40350,2026-02-25 03:00:00+00:00,5028.36766,TP1,15.93
2026-02-25 07:00:00+00:00,SELL,B,10/12,5049.86000,5059.20975,5031.16050,5021.81076,2026-02-25 21:00:00+00:00,5031.16050,TP1,18.70
