BACKTEST SUMMARY
Pair,R_10
Period,2026-02-03 01:00:00+00:00 to 2026-03-16 15:00:00+00:00
Total Signals,6
Win Rate,100.0%
Profit Factor,0.00
Total PnL (pips),95.84

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2026-02-15 03:00:00+00:00,SELL,B,9/12,5223.85000,5238.35025,5209.34975,5199.68292,2026-02-15 05:00:00+00:00,5209.34975,TP1,14.50
2026-02-22 20:00:00+00:00,SELL,B,9/12,5068.37900,5081.95819,5054.79981,5045.74702,2026-02-23 03:00:00+00:00,5054.79981,TP1,13.58
2026-02-23 17:00:00+00:00,SELL,B,9/12,5078.81900,5091.32883,5066.30917,5057.96928,2026-02-23 20:00:00+00:00,5057.96928,TP2,20.85
2026-02-24 23:00:00+00:00,SELL,B,9/12,5044.29600,5056.24225,5032.34975,5024.38558,2026-02-25 03:00:00+00:00,5024.38558,TP2,19.91
2026-02-25 07:00:00+00:00,SELL,B,9/12,5049.86000,5063.88462,5035.83538,5026.48563,2026-02-25 20:00:00+00:00,5035.83538,TP1,14.02
2026-03-05 19:00:00+00:00,BUY,B,9/12,5068.83100,5055.85464,5081.80736,5090.45827,2026-03-06 01:00:00+00:00,5081.80736,TP1,12.98
