BACKTEST SUMMARY
Pair,R_50
Period,2026-02-03 01:00:00+00:00 to 2026-03-16 15:00:00+00:00
Total Signals,9
Win Rate,66.7%
Profit Factor,2.10
Total PnL (pips),4.68

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2026-02-11 14:00:00+00:00,SELL,B,9/12,111.05490,112.36975,109.74005,108.86348,2026-02-11 16:00:00+00:00,109.74005,TP1,1.31
2026-02-16 12:00:00+00:00,BUY,B,9/12,117.65260,116.30611,118.99909,119.89674,2026-02-16 15:00:00+00:00,119.89674,TP2,2.24
2026-02-18 17:00:00+00:00,BUY,B,9/12,120.82050,119.21723,122.42377,123.49261,2026-02-19 04:00:00+00:00,119.21723,SL,-1.60
2026-02-19 12:00:00+00:00,BUY,B,9/12,118.86990,117.38759,120.35221,121.34041,2026-02-19 15:00:00+00:00,120.35221,TP1,1.48
2026-02-21 23:00:00+00:00,SELL,B,9/12,111.38170,112.69729,110.06611,109.18906,2026-02-22 03:00:00+00:00,110.06611,TP1,1.32
2026-02-22 11:00:00+00:00,SELL,B,9/12,110.63720,111.92851,109.34589,108.48501,2026-02-22 17:00:00+00:00,109.34589,TP1,1.29
2026-03-02 07:00:00+00:00,SELL,B,9/12,108.94620,110.22409,107.66831,106.81639,2026-03-02 16:00:00+00:00,107.66831,TP1,1.28
2026-03-03 13:00:00+00:00,SELL,B,9/12,108.12740,109.49090,106.76390,105.85491,2026-03-03 15:00:00+00:00,109.49090,SL,-1.36
2026-03-09 09:00:00+00:00,BUY,B,9/12,111.38290,110.10048,112.66532,113.52026,2026-03-09 16:00:00+00:00,110.10048,SL,-1.28
