BACKTEST SUMMARY
Pair,R_10
Period,2026-02-02 08:00:00+00:00 to 2026-03-15 22:00:00+00:00
Total Signals,17
Win Rate,70.6%
Profit Factor,2.50
Total PnL (pips),100.55

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2026-02-14 22:00:00+00:00,SELL,B,7/10,5226.47400,5240.40905,5212.53895,5203.24891,2026-02-15 05:00:00+00:00,5212.53895,TP1,13.94
2026-02-15 11:00:00+00:00,SELL,B,7/10,5215.22100,5229.64101,5200.80099,5191.18765,2026-02-15 15:00:00+00:00,5200.80099,TP1,14.42
2026-02-15 17:00:00+00:00,SELL,B,7/10,5212.13800,5226.79574,5197.48026,5187.70844,2026-02-15 21:00:00+00:00,5197.48026,TP1,14.66
2026-02-16 09:00:00+00:00,SELL,A,8/10,5204.67000,5217.31866,5192.02134,5183.58891,2026-02-16 12:00:00+00:00,5192.02134,TP1,12.65
2026-02-17 10:00:00+00:00,SELL,B,7/10,5165.12400,5178.44182,5151.80618,5142.92764,2026-02-17 12:00:00+00:00,5142.92764,TP2,22.20
2026-02-18 15:00:00+00:00,SELL,B,7/10,5128.08300,5141.90296,5114.26304,5105.04973,2026-02-18 20:00:00+00:00,5141.90296,SL,-13.82
2026-02-18 20:00:00+00:00,SELL,B,7/10,5149.44000,5164.51470,5134.36530,5124.31550,2026-02-19 18:00:00+00:00,5134.36530,TP1,15.07
2026-02-21 15:00:00+00:00,SELL,B,7/10,5096.12700,5107.85052,5084.40348,5076.58781,2026-02-21 19:00:00+00:00,5084.40348,TP1,11.72
2026-02-22 17:00:00+00:00,SELL,B,7/10,5062.61600,5075.78004,5049.45196,5040.67593,2026-02-22 19:00:00+00:00,5075.78004,SL,-13.16
2026-02-22 21:00:00+00:00,SELL,A,8/10,5068.59100,5081.88425,5055.29775,5046.43559,2026-02-23 03:00:00+00:00,5055.29775,TP1,13.29
2026-02-23 16:00:00+00:00,SELL,B,7/10,5081.30100,5094.04886,5068.55314,5060.05457,2026-02-23 19:00:00+00:00,5068.55314,TP1,12.75
2026-02-24 22:00:00+00:00,SELL,B,7/10,5046.21700,5058.28246,5034.15154,5026.10789,2026-02-25 02:00:00+00:00,5034.15154,TP1,12.07
2026-02-25 06:00:00+00:00,SELL,B,7/10,5043.44600,5057.37298,5029.51902,5020.23437,2026-02-25 11:00:00+00:00,5057.37298,SL,-13.93
2026-03-04 07:00:00+00:00,BUY,B,7/10,5032.51000,5020.67401,5044.34599,5052.23665,2026-03-04 10:00:00+00:00,5044.34599,TP1,11.84
2026-03-05 14:00:00+00:00,BUY,B,7/10,5080.18200,5066.92627,5093.43773,5102.27488,2026-03-05 18:00:00+00:00,5066.92627,SL,-13.26
2026-03-05 18:00:00+00:00,BUY,B,7/10,5064.34000,5051.33469,5077.34531,5086.01552,2026-03-05 21:00:00+00:00,5077.34531,TP1,13.01
2026-03-05 22:00:00+00:00,BUY,B,7/10,5076.58900,5063.70068,5089.47732,5098.06953,2026-03-06 14:00:00+00:00,5063.70068,SL,-12.89
